step,time_hours,attempt_index,stage,accepted,converged,message,failure_reason,preconditioner,outer_aitken_initial,coupling_iterations,picard_iterations,gmres_iterations,ice_residual,gmres_residual,coupling_residual,water_residual,helmholtz_residual,attempt_total_seconds,outer_coupling_seconds,coupling_overhead_seconds,ice_solve_seconds,matrix_assembly_seconds,preconditioner_build_seconds,gmres_seconds,ice_residual_evaluation_seconds,ocean_solve_seconds,thickness_transport_seconds,force_budget_seconds,postprocess_seconds,ilu_builds,ilu_reuses,ilu_rebuilds,preconditioner_fallbacks,initial_guess_strategy,initial_guess_fallback_reason,outer_acceleration,acceleration_fallbacks,acceleration_history_clears,acceleration_clear_reasons,cache_invalidation_reason,active_center_count_before,active_center_count_after,active_center_mask_changes,active_u_mask_changes,active_v_mask_changes
186,15.5,1,standard,True,True,converged,,ilu,0.5,8,26,81,0.0004863657621013282,9.774793218293623e-11,9.806532261296441e-06,4.338698450760555e-09,1.8689522546408376e-14,1.4222406000480987,1.401260300015565,0.006352400116156787,1.2829156998777762,0.6706001997808926,0.1864749999367632,0.05719239986501634,0.3497683999594301,0.11199220002163202,0.0002791999722830951,0.0189630999811925,0.00019859999883919954,17,9,9,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
187,15.583333333333334,1,standard,True,True,converged,,ilu,0.5,9,29,89,0.0005319527151270829,1.2476096855724142e-10,9.434985599158299e-06,4.269116227509071e-09,1.8239501593182798e-14,1.5695848999894224,1.5498472999897785,0.00880479987245053,1.4172110000508837,0.7456882001133636,0.2045556998346001,0.05938699992839247,0.3875662998179905,0.12383150006644428,0.0002747999969869852,0.01783690002048388,0.00018169998656958342,19,10,10,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
188,15.666666666666666,1,standard,True,True,converged,,ilu,0.5,7,50,151,0.0006658951910952316,8.358399673616517e-11,7.154169979091543e-06,4.21148046215064e-09,1.912723097998966e-14,2.503890299994964,2.486293800000567,0.005766500078607351,2.3857826999155805,1.2629600998479873,0.31514420005260035,0.10444989992538467,0.6717672000522725,0.09474460000637919,0.00015649996930733323,0.016001000010874122,0.0001799999736249447,28,22,21,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
189,15.75,1,standard,True,True,converged,,ilu,0.5,8,69,225,0.00046138229153270123,8.898621072252791e-11,6.156185516275057e-06,4.184651535447647e-09,1.9660937873951182e-14,3.554946399992332,3.5355202999780886,0.007014899922069162,3.420129100093618,1.8537737005390227,0.4332082000328228,0.15773719985736534,0.93445810029516,0.10837629996240139,0.00027120002778247,0.01670650002779439,0.0001824999926611781,38,31,30,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
190,15.833333333333334,1,standard,True,True,converged,,ilu,0.5,8,46,143,0.0004900355473164724,4.635172407223258e-11,5.629031491113951e-06,4.159014071141044e-09,1.947524387156365e-14,2.345399499987252,2.3240229000221007,0.008711900096386671,2.21469709998928,1.170467299874872,0.2883828000049107,0.10118419997161254,0.6250722997938283,0.10061389993643388,0.0002736999886110425,0.018424099951516837,0.0010733000235632062,26,20,18,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
191,15.916666666666666,1,standard,True,True,converged,,ilu,0.5,5,36,110,0.000776061094282411,6.77518837896603e-11,9.411121327915442e-06,4.123993205936595e-09,1.9015237785022144e-14,1.87647850002395,1.854959600022994,0.005039399897214025,1.7808525000000373,0.9505072999745607,0.23016669997014105,0.08154749975074083,0.4965514000505209,0.0690677001257427,0.00015929999062791467,0.01971880003111437,0.00021269998978823423,20,16,15,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
192,16.0,1,standard,True,True,converged,,ilu,0.5,8,18,54,0.0005160447918628027,6.27096429191931e-11,5.922683623204025e-06,4.084570265138679e-09,1.888692998750295e-14,1.0069693999830633,0.9869659999967553,0.009184300084598362,0.8626409999560565,0.4533967000315897,0.12385929998708889,0.03816330002155155,0.23405289999209344,0.11514069995610043,0.0002807000419124961,0.018056000000797212,0.00020109995966777205,12,6,4,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
193,16.083333333333332,1,standard,True,True,converged,,ilu,0.5,7,8,24,0.0004196086944819496,8.054534174472909e-11,8.440700609874095e-06,4.0447034755806305e-09,1.884116942933642e-14,0.5306069999933243,0.511588399996981,0.006020599976181984,0.41375629999674857,0.20901719998801127,0.06927489989902824,0.017224700015503913,0.11087560001760721,0.09181150002405047,0.00027089996729046106,0.017137999995611608,0.00019940000493079424,7,1,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
194,16.166666666666668,1,standard,True,True,converged,,ilu,0.5,8,12,36,0.0005215580521615901,6.91741192012397e-11,4.720646656926533e-06,4.004918377863996e-09,1.8325323977056976e-14,0.7312733000144362,0.7119096000096761,0.007437599822878838,0.6044092001393437,0.3178810000536032,0.09016839996911585,0.023379400023259223,0.1575288000749424,0.10006280004745349,0.0002334999735467136,0.01760719995945692,0.00017330003902316093,9,3,1,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
195,16.25,1,standard,True,True,converged,,ilu,0.5,8,11,32,0.00047706316003946227,9.81746779806772e-09,7.925890120498782e-06,3.962640015031302e-09,1.9160066368467372e-14,0.6446767000015825,0.6266643999842927,0.006643499946221709,0.5122335000196472,0.25657350005349144,0.08626960008405149,0.023187899962067604,0.1365917000803165,0.1077874000184238,0.00027250003768131137,0.01581289997557178,0.0001094000181183219,9,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
196,16.333333333333332,1,standard,True,True,converged,,ilu,0.5,10,12,34,0.0003274202910282226,8.351706574115583e-09,5.848635488315551e-06,3.9157401357747475e-09,2.005627724921196e-14,0.7299643000005744,0.7090135999605991,0.008871999860275537,0.5620537001523189,0.29011359985452145,0.08684169995831326,0.02228790003573522,0.1525117999408394,0.13808789994800463,0.00027000001864507794,0.01945510000223294,0.0001965999836102128,10,2,0,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
197,16.416666666666668,1,standard,True,True,converged,,ilu,0.5,7,8,23,0.0003271049083992494,9.364304036401039e-09,9.333365131438987e-06,3.864402749320933e-09,1.8987073211614837e-14,0.5210609000059776,0.4999744000378996,0.00680080009624362,0.39845639996929094,0.20179070002632216,0.06493559991940856,0.015577199985273182,0.10874130000593141,0.09471719997236505,0.00028229999588802457,0.019238200038671494,0.0001925000105984509,7,1,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
198,16.5,1,standard,True,True,converged,,ilu,0.5,12,13,35,0.00027048290367320094,8.69543741683584e-09,7.038484209251087e-06,3.809602383634445e-09,1.8786248503471125e-14,0.8308071999927051,0.8104562999797054,0.013257699960377067,0.635830799874384,0.31609919999027625,0.12035770004149526,0.022991099976934493,0.16398720000870526,0.16136780014494434,0.0002550000208429992,0.01857040001777932,0.00017899996601045132,12,1,0,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
199,16.583333333333332,1,standard,True,True,converged,,ilu,0.5,12,13,39,0.0002548557305616305,6.840092365531518e-11,8.318547305183049e-06,3.750656542464872e-09,1.893743792433476e-14,0.8407442000461742,0.8206008999841288,0.012037199921905994,0.6632682000636123,0.32867980014998466,0.11976479995064437,0.025542200019117445,0.1770336998743005,0.14529549999861047,0.00015949999215081334,0.018145699985325336,0.00013760000001639128,12,1,0,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
200,16.666666666666668,1,standard,True,True,converged,,ilu,0.5,10,11,30,0.00034828825972603173,7.630005464386129e-09,7.224446228116818e-06,3.6880992282595857e-09,1.8531492301355074e-14,0.7094592999783345,0.6928368000080809,0.01032320031663403,0.5594006997998804,0.27907509997021407,0.1005395000684075,0.02219729998614639,0.14706909994129092,0.12311289989156649,0.0001626999583095312,0.015374200011137873,0.00018989999080076814,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
201,16.75,1,standard,True,True,converged,,ilu,0.5,7,12,36,0.0005095551431883458,1.1622096577741232e-10,8.344160722144188e-06,3.623248474709963e-09,1.8487891523138843e-14,0.7152589000179432,0.6945111000095494,0.0059111001319251955,0.6063342998386361,0.31536569993477315,0.09984679997432977,0.027119999867863953,0.15436739986762404,0.08226570003898814,0.00026929995510727167,0.018810099980328232,0.00020279997261241078,9,3,2,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
202,16.833333333333332,1,standard,True,True,converged,,ilu,0.5,10,29,87,0.00013271656419132846,5.3476156837564324e-11,7.358978122689531e-06,3.559100690668382e-09,1.9529096856329492e-14,1.6206953000510111,1.6002415000111796,0.011097200098447502,1.4570437000948004,0.76208980003139,0.1974587002187036,0.060610400163568556,0.4158916000742465,0.13210059981793165,0.00022790004732087255,0.0185349999810569,0.00019940000493079424,19,10,9,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
203,16.916666666666668,1,standard,True,True,converged,,ilu,0.5,6,13,37,0.00047246208767127057,7.753253379586744e-09,8.719216539208987e-06,3.4962837210573476e-09,1.8889319034724185e-14,0.7409100999939255,0.7205089000053704,0.005388699937611818,0.6399386000703089,0.34273540013236925,0.09340419992804527,0.02563940000254661,0.16839650011388585,0.07518159999744967,0.00016870000399649143,0.018703100038692355,0.00019890000112354755,9,4,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
204,17.0,1,standard,True,True,converged,,ilu,0.5,8,26,81,0.00012930991386690013,3.388477278796912e-09,9.23709435226652e-06,3.434225203980129e-09,1.8688694423807392e-14,1.4160632999846712,1.3956592999747954,0.008984299842268229,1.2805833000456914,0.6716361999860965,0.19682389992522076,0.053420100011862814,0.3408641000278294,0.10609170008683577,0.0002460000105202198,0.01828920003026724,0.00018909998470917344,17,9,9,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
205,17.083333333333332,1,standard,True,True,converged,,ilu,0.5,9,26,84,0.00031836765322683006,8.322157913355481e-11,6.449209379128689e-06,3.368173162890966e-09,1.8828297857703784e-14,1.4027059000218287,1.3814342000405304,0.008450300083495677,1.257381199975498,0.6645693001337349,0.1748438997892663,0.055661700083874166,0.34393939992878586,0.11560269998153672,0.00028979999478906393,0.019280399952549487,0.00020210002548992634,17,9,8,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
206,17.166666666666668,1,standard,True,True,converged,,ilu,0.5,8,26,77,0.0003871304416981259,3.361529376925187e-11,6.023998714280669e-06,3.3013761865748753e-09,1.7529956149785473e-14,1.4025111999944784,1.3826084999600425,0.008002500049769878,1.2777385999797843,0.6600041997735389,0.19635660003405064,0.05620629986515269,0.3474102999898605,0.09686739993048832,0.00027250003768131137,0.01799730001948774,0.00016629998572170734,18,8,10,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
207,17.25,1,standard,True,True,converged,,ilu,0.5,7,66,208,0.0005804917455111305,9.009831705387417e-11,7.760611013205482e-06,3.2559450775116816e-09,1.7913511883215547e-14,3.224836499954108,3.2065533999702893,0.005769099923782051,3.1160814999602735,1.6500021999818273,0.39526860002661124,0.14493280003080145,0.8843823996721767,0.08470280008623376,0.00015689997235313058,0.016735300014261156,0.00019809999503195286,36,30,29,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
208,17.333333333333332,1,standard,True,True,converged,,ilu,0.5,8,45,148,0.00044271119585453196,8.981078621126635e-11,9.5836683550925e-06,3.23409188722013e-09,1.8205417233542032e-14,2.321655399980955,2.3004234000109136,0.0074831999954767525,2.186986099986825,1.1407588998554274,0.2858082999009639,0.10466399998404086,0.6271327998838387,0.10595410002861172,0.0002714999718591571,0.0190193000016734,0.00020459998631849885,26,19,18,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
209,17.416666666666668,1,standard,True,True,converged,,ilu,0.5,7,44,136,0.00034881972282802947,5.858575412660505e-11,4.103378592576389e-06,3.208087644780151e-09,1.9273676950434046e-14,2.2383863999857567,2.222353999968618,0.008346800052095205,2.114332499972079,1.1267344003426842,0.2787539000273682,0.09520279965363443,0.5861426001065411,0.099674699944444,0.0002731000422500074,0.014209799992386252,0.00011259998427703977,25,19,18,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
210,17.5,1,standard,True,True,converged,,ilu,0.5,7,24,72,0.0005354835990425007,6.94788809229318e-11,5.533952036202216e-06,3.174640924033718e-09,1.8513657061079133e-14,1.2497653999598697,1.2299437000183389,0.007172000186983496,1.132404499920085,0.588618400041014,0.1593355998629704,0.05057760013733059,0.31795740011148155,0.09036719991127029,0.00027169997338205576,0.01826949999667704,0.00020250002853572369,15,9,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
211,17.583333333333332,1,standard,True,True,converged,,ilu,0.5,8,13,39,0.00043219813783343245,8.085950189231008e-11,5.326457283937838e-06,3.1413465791534817e-09,1.866456151633762e-14,0.7710420999792404,0.7299240999855101,0.007470399898011237,0.6175820999778807,0.3084572000079788,0.09795879997545853,0.027384599903598428,0.17326500010676682,0.10487160010961816,0.0002440999960526824,0.03893639997113496,0.0005440999520942569,10,3,2,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
212,17.666666666666668,1,standard,True,True,converged,,ilu,0.5,10,11,33,0.0003761922086182129,9.312658606911802e-11,9.75768647017211e-06,3.109697507831534e-09,1.7688013492379313e-14,0.7457579000038095,0.7247777000302449,0.01154020003741607,0.5774869999731891,0.2890739000868052,0.10303519992157817,0.02433099993504584,0.14975739998044446,0.13575050001963973,0.00019619998056441545,0.01903590001165867,0.00019910000264644623,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
213,17.75,1,standard,True,True,converged,,ilu,0.5,8,11,33,0.00038784997431192645,9.734650053533898e-11,6.680973785063829e-06,3.079578104782164e-09,1.8310083581174097e-14,0.7096945999655873,0.6902491999790072,0.00867190002463758,0.5748868000227958,0.28815940010827035,0.09636230010073632,0.024118499888572842,0.1561568999895826,0.10669049993157387,0.00027489999774843454,0.01749009999912232,0.00019190000602975488,9,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
214,17.833333333333332,1,standard,True,True,converged,,ilu,0.5,12,14,40,0.00037251490929202303,7.0733580821413524e-09,9.96520274849863e-06,3.0520700857098645e-09,1.84568244703821e-14,0.9212324999971315,0.9002752999658696,0.013191799982450902,0.718554200080689,0.3580507998703979,0.12511650001397356,0.028689400060102344,0.192642199981492,0.1685292999027297,0.00027269998099654913,0.01909640000667423,0.0002066000015474856,12,2,0,0,two_state_linear_predictor,,protected_anderson,5,4,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|anderson_step_guard,no_cache_phase1,800,800,0,0,0
215,17.916666666666668,1,standard,True,True,converged,,ilu,0.5,11,14,39,0.0002848270803850502,8.826121655300683e-11,9.538668427677853e-06,3.024642289112757e-09,1.796216765931356e-14,1.197163599950727,1.1763661000295542,0.012933199934195727,0.9755033000255935,0.46207859995774925,0.17483450000872836,0.05753530014771968,0.2620134999160655,0.187929600069765,0.0002998000127263367,0.01867570000467822,0.0002095999661833048,12,2,1,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
216,18.0,1,standard,True,True,converged,,ilu,0.5,11,14,37,0.00020945126340226835,7.09447084337782e-09,5.007603766033473e-06,2.9936319274563483e-09,1.7531295368116917e-14,0.9234085999778472,0.9037082000286318,0.011657199880573899,0.7476147000561468,0.38611240015598014,0.12307149998378009,0.027549299993552268,0.19766589999198914,0.1444363000919111,0.0001742999884299934,0.017941199999768287,0.00019970000721514225,12,2,1,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
217,18.083333333333332,1,standard,True,True,converged,,ilu,0.5,11,14,39,0.00030319109694693243,8.185331095453177e-09,4.061415009502833e-06,2.956281985051977e-09,1.7402397818539643e-14,0.9063644999987446,0.8868147999746725,0.012309400248341262,0.7234592997701839,0.360965599946212,0.1300129999872297,0.02654280001297593,0.1929049000609666,0.15104609995614737,0.0002818999928422272,0.01783540000906214,0.00011149997590109706,12,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
218,18.166666666666668,1,standard,True,True,converged,,ilu,0.5,8,23,69,0.00032096553999144055,7.759623187401899e-09,5.968530326479067e-06,2.912061135270723e-09,1.816479659925194e-14,1.3197195999673568,1.3000962000223808,0.008685700071509928,1.1784767999779433,0.6258627001079731,0.1586670998367481,0.047747300122864544,0.32877780008129776,0.11293369997292757,0.0002703999634832144,0.017699999967589974,0.00018799997633323073,15,8,7,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
219,18.25,1,standard,True,True,converged,,ilu,0.5,11,29,86,0.00022913851208705742,6.807608687687046e-09,3.5973087282028218e-06,2.8633562972124493e-09,1.7442751072547337e-14,1.5715080000227317,1.548782099969685,0.01363759970990941,1.3823382001719438,0.7371964000631124,0.19542200001887977,0.05983070004731417,0.3687443998642266,0.15280630008783191,0.0002503999858163297,0.020915400004014373,0.00019370001973584294,19,10,8,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
220,18.333333333333332,1,standard,True,True,converged,,ilu,0.5,10,24,73,0.00042830403151528567,1.0436348025977868e-10,5.507358905008839e-06,2.8125015523523226e-09,1.7189653374815637e-14,1.3643979000044055,1.344050400017295,0.01264850003644824,1.1841678000055254,0.6119611000758596,0.16751439997460693,0.05285729991737753,0.33242340007564053,0.14723409997532144,0.00027789996238425374,0.018411099968943745,0.00018360000103712082,16,8,6,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
221,18.416666666666668,1,standard,True,True,converged,,ilu,0.5,6,23,70,0.0006413096191926066,1.354467355703155e-10,9.485421675742685e-06,2.759782078302771e-09,1.8077421922393698e-14,1.2736357999965549,1.25351429998409,0.005149600096046925,1.1660954999970272,0.6169906999566592,0.15165310009615496,0.049242100096307695,0.33237890020245686,0.08226919989101589,0.0002523000002838671,0.01823980000335723,0.00020830001449212432,14,9,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
222,18.5,1,standard,True,True,converged,,ilu,0.5,7,34,105,0.000604897809257284,1.513059365373954e-10,8.43274977532116e-06,2.7015923032184236e-09,1.7466410988386374e-14,1.8184069999842905,1.7986881000106223,0.007118100009392947,1.6993193000089377,0.9056156998849474,0.23792740021599457,0.07334089983487502,0.46024989982834086,0.09225069999229163,0.0002662999904714525,0.017769300029613078,0.00017780001508072019,21,13,14,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
223,18.583333333333332,1,standard,True,True,converged,,ilu,0.5,11,28,89,0.0003786101165081405,1.1404366112878323e-10,4.7322829340357055e-06,2.634240158091417e-09,1.7355231710564484e-14,1.629535499960184,1.6068238000152633,0.011294399853795767,1.4424888000357896,0.7489556002547033,0.2257351996959187,0.058644700155127794,0.38797010015696287,0.15304060012567788,0.00027899997076019645,0.02070399996591732,0.00020750000840052962,21,7,10,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
224,18.666666666666668,1,standard,True,True,converged,,ilu,0.5,7,51,157,0.000655421224704567,1.9158308532219863e-10,8.645117368750138e-06,2.572538005525407e-09,1.9016809673069675e-14,2.6027323000016622,2.5819697999977507,0.00897799979429692,2.4764378001564182,1.3229082000325434,0.3287276003975421,0.10633980011334643,0.6865477001410909,0.09655400004703552,0.000270900025498122,0.018758899997919798,0.00017309997929260135,29,22,22,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
225,18.75,1,standard,True,True,converged,,ilu,0.5,8,62,207,0.00046896884674350387,1.51193722139918e-10,7.805593549123057e-06,2.5369894438845216e-09,1.7792960793607878e-14,3.1222814999637194,3.10087859997293,0.007258000085130334,2.985986599989701,1.5945979003445245,0.3876843997859396,0.13814729976002127,0.8281454001553357,0.10763399989809841,0.0002764000091701746,0.018829999957233667,0.0001765000051818788,35,27,27,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
226,18.833333333333332,1,standard,True,True,converged,,ilu,0.5,7,43,133,0.0004753235661045245,1.3662011095426475e-10,9.310188540958698e-06,2.504728172350268e-09,1.793835762573881e-14,2.2246966999955475,2.2043906000326388,0.0066806000540964305,2.098350099986419,1.1001507999608293,0.27263909991597757,0.09249220020137727,0.6058066001278348,0.09935989999212325,0.000249299977440387,0.018464500026311725,0.00017409998690709472,25,18,18,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
227,18.916666666666668,1,standard,True,True,converged,,ilu,0.5,7,32,96,0.000495597320153778,9.155767818802731e-11,6.149791657879294e-06,2.462442611902171e-09,1.8011570777208002e-14,1.669735600007698,1.6493205000297166,0.005955100001301616,1.5433742000022903,0.8175254000816494,0.1975142000010237,0.0655176000436768,0.4420710998820141,0.09999120002612472,0.0002294000005349517,0.018655899970326573,0.00019420002354308963,19,13,12,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
228,19.0,1,standard,True,True,converged,,ilu,0.5,10,15,45,0.00024421059637044274,4.279701811380273e-11,7.832993174336574e-06,2.4198454051211813e-09,1.7615975015462217e-14,0.9227962999721058,0.9033687000046484,0.010130599897820503,0.7547056000912562,0.3780756000196561,0.12003220000769943,0.032837599981576204,0.2100681999581866,0.1385325000155717,0.00023439998039975762,0.01765299995895475,0.00020089995814487338,12,3,2,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
229,19.083333333333332,1,standard,True,True,converged,,ilu,0.5,11,14,40,0.0001695536698153354,6.965788022215526e-09,8.150827714512055e-06,2.382097049431686e-09,1.710518235100599e-14,0.8675730000250041,0.8474163000355475,0.0116475002723746,0.6845353998942301,0.35167410009307787,0.11563429987290874,0.027216200018301606,0.17723609984386712,0.1512333998689428,0.00027169997338205576,0.018309400009457022,0.00011369999265298247,12,2,1,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
230,19.166666666666668,1,standard,True,True,converged,,ilu,0.5,11,14,40,0.0001373515393166267,4.244514983716233e-09,5.033526529636286e-06,2.346537808774617e-09,1.7622368265643654e-14,0.8767784000374377,0.8548293999629095,0.01135060004889965,0.6950041999225505,0.3459568999824114,0.116605699819047,0.027577999921049923,0.19232009985717013,0.1484745999914594,0.0002832000027410686,0.01984610001090914,0.00020320003386586905,12,2,1,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
231,19.25,1,standard,True,True,converged,,ilu,0.5,10,12,35,0.00016277710661992016,9.789924251341689e-09,3.639443913719997e-06,2.30879416122369e-09,1.678424770568678e-14,0.7757113000261597,0.7558833999792114,0.009169100027065724,0.6074953001225367,0.306129900040105,0.10016809997614473,0.023973199946340173,0.1664711000630632,0.13921899982960895,0.00021869997726753354,0.01800450001610443,0.000202300027012825,10,2,0,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
232,19.333333333333332,1,standard,True,True,converged,,ilu,0.5,10,11,33,0.0002414709760889477,8.770681719621547e-11,6.737111222265521e-06,2.265216191849035e-09,1.8022348030196562e-14,0.7373888000147417,0.7170896999887191,0.009317099989857525,0.580216700094752,0.2911080999765545,0.11192840000148863,0.022781999898143113,0.14356849994510412,0.12755589990410954,0.00023250002413988113,0.018413699988741428,0.00018209998961538076,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,799,1,0,0
233,19.416666666666668,1,standard,True,True,converged,,ilu,0.5,14,30,93,9.65527976511261e-05,1.245100674408293e-10,3.2061238453025188e-06,2.2142193679178116e-09,1.859617310377602e-14,1.692783500009682,1.6725312000489794,0.01258940005209297,1.472598000022117,0.7722443000529893,0.22127839975291863,0.05962890014052391,0.3963181999861263,0.18734379997476935,0.00046629999997094274,0.018140000000130385,0.00020209996728226542,22,8,8,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,5,4,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
234,19.5,1,standard,True,True,converged,,ilu,0.5,9,11,33,0.0002482242076147006,8.603809622741638e-11,5.1029670379823505e-06,2.158298068706197e-09,1.8423226241992024e-14,0.7093335000099614,0.6884947000071406,0.00860400008969009,0.5552406999631785,0.2790466999867931,0.09410629991907626,0.02408080006716773,0.1466891998425126,0.12464999995427206,0.0002514999941922724,0.01894829998491332,0.00019620003877207637,10,1,1,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
235,19.583333333333332,1,standard,True,True,converged,,ilu,0.5,9,27,81,0.00022637661930513555,1.4930511783577462e-10,6.916317303213823e-06,2.100367923754894e-09,1.707402533238458e-14,1.4856383999576792,1.465494200005196,0.007943000120576471,1.3431312999455258,0.7158846001839265,0.18695489992387593,0.054276200011372566,0.36685369990300387,0.11441989993909374,0.00027140002930536866,0.018187299952842295,0.00019789999350905418,17,10,8,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
236,19.666666666666668,1,standard,True,True,converged,,ilu,0.5,9,25,75,0.0001957448355203184,2.048284075990926e-10,6.9337553893885165e-06,2.0427298410928153e-09,1.7104604172206293e-14,1.3070448000216857,1.2866734000272118,0.008608900010585785,1.1523301000706851,0.5977175000007264,0.16508480004267767,0.048503799946047366,0.32335009990492836,0.12573439994594082,0.0002457999507896602,0.018530700006522238,0.00017899996601045132,17,8,8,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
